,cocoId,cocoSplit,cropBox,nsdId,shared1000,subject1,subject2,subject3,subject4,subject5,subject6,subject7,subject8
23148,62219,train2017,"(0, 0, 0.1, 0.1)",23148,False,0,0,0,0,0,0,0,1
23149,62220,train2017,"(0, 0, 0.3328125, 0.0)",23149,False,0,1,0,0,0,0,0,0
23150,324365,train2017,"(0, 0, 0.16640625, 0.16640625)",23150,False,0,0,1,0,0,0,0,0
23151,324366,train2017,"(0, 0, 0.125, 0.125)",23151,False,0,0,1,0,0,0,0,0
23152,62225,train2017,"(0, 0, 0.14609375, 0.14609375)",23152,False,0,0,0,0,0,1,0,0
23153,62226,train2017,"(0, 0, 0.0, 0.3328125)",23153,False,0,0,0,0,0,1,0,0
23154,62230,train2017,"(0, 0.25, 0, 0)",23154,False,0,0,0,0,0,1,0,0
23155,62231,train2017,"(0, 0, 0.125, 0.125)",23155,False,1,0,0,0,0,0,0,0
23156,62244,train2017,"(0, 0, 0.15, 0.15)",23156,False,0,0,1,0,0,0,0,0
23157,62245,train2017,"(0, 0, 0.125, 0.125)",23157,False,0,1,0,0,0,0,0,0
23158,62250,train2017,"(0, 0, 0.05859375, 0.05859375)",23158,False,0,0,0,1,0,0,0,0
23159,62257,train2017,"(0, 0, 0.125, 0.125)",23159,False,0,0,0,1,0,0,0,0
23160,324403,train2017,"(0.09921875, 0.09921875, 0, 0)",23160,False,0,0,0,0,0,0,1,0
23161,324409,train2017,"(0, 0, 0.10859375, 0.10859375)",23161,False,0,0,0,0,0,1,0,0
23162,324415,train2017,"(0, 0, 0.125, 0.125)",23162,False,1,0,0,0,0,0,0,0
23163,62272,train2017,"(0, 0, 0.125, 0.125)",23163,False,0,0,0,0,0,0,0,1
23164,62276,train2017,"(0, 0, 0.1515625, 0.1515625)",23164,False,0,0,0,0,1,0,0,0
23165,228834,train2017,"(0, 0, 0.1546875, 0.1546875)",23165,False,1,0,0,0,0,0,0,0
23166,324435,train2017,"(0, 0, 0.0, 0.0)",23166,False,0,1,0,0,0,0,0,0
23167,62295,train2017,"(0, 0.3328125, 0, 0)",23167,False,0,0,0,1,0,0,0,0
23168,324442,train2017,"(0, 0, 0.25, 0.0)",23168,False,0,0,0,0,0,0,1,0
23169,324443,train2017,"(0.125, 0.125, 0, 0)",23169,False,1,0,0,0,0,0,0,0
23170,316218,train2017,"(0, 0, 0.125, 0.125)",23170,False,0,1,0,0,0,0,0,0
23171,324450,train2017,"(0, 0, 0.16640625, 0.16640625)",23171,False,0,0,0,0,1,0,0,0
23172,62307,train2017,"(0.125, 0.125, 0, 0)",23172,False,0,0,1,0,0,0,0,0
23173,62311,train2017,"(0, 0, 0.125, 0.125)",23173,False,0,0,1,0,0,0,0,0
23174,324456,train2017,"(0.009, 0.009, 0, 0)",23174,False,0,0,0,0,0,0,0,1
23175,62313,train2017,"(0, 0, 0.125, 0.125)",23175,False,0,0,0,0,0,1,0,0
23176,62324,train2017,"(0, 0, 0.078125, 0.078125)",23176,False,0,0,0,0,0,0,0,1
23177,534676,train2017,"(0, 0.3359375, 0, 0)",23177,False,0,0,0,0,0,0,1,0
23178,324476,train2017,"(0, 0, 0.1625, 0.1625)",23178,False,0,0,1,0,0,0,0,0
23179,62337,train2017,"(0, 0, 0.125, 0.125)",23179,False,0,0,0,0,0,0,1,0
23180,324483,train2017,"(0, 0, 0.0, 0.33125)",23180,False,0,0,0,0,0,1,0,0
23181,185153,train2017,"(0, 0, 0.125, 0.125)",23181,False,0,0,0,1,0,0,0,0
23182,324488,train2017,"(0, 0, 0.125, 0.125)",23182,False,0,0,0,1,0,0,0,0
23183,324490,train2017,"(0, 0, 0.3328125, 0.0)",23183,False,1,0,0,0,0,0,0,0
23184,62347,train2017,"(0, 0, 0.0609375, 0.0609375)",23184,False,1,0,0,0,0,0,0,0
23185,324492,train2017,"(0.16796875, 0.16796875, 0, 0)",23185,False,1,0,0,0,0,0,0,0
23186,62350,train2017,"(0, 0.25, 0, 0)",23186,False,0,0,0,0,0,0,0,1
23187,62351,train2017,"(0, 0, 0.0, 0.0)",23187,False,0,0,0,0,0,0,1,0
23188,324496,train2017,"(0, 0.334375, 0, 0)",23188,False,0,0,1,0,0,0,0,0
23189,324497,train2017,"(0, 0, 0.090625, 0.090625)",23189,False,0,0,0,0,0,1,0,0
23190,324500,train2017,"(0, 0, 0.0, 0.25)",23190,False,0,0,0,0,0,0,1,0
23191,62357,train2017,"(0, 0, 0.16796875, 0.16796875)",23191,False,0,0,0,0,0,0,0,1
23192,534681,train2017,"(0, 0.3140625, 0, 0)",23192,False,0,0,0,1,0,0,0,0
23193,62363,train2017,"(0, 0, 0.125, 0.125)",23193,False,0,0,1,0,0,0,0,0
23194,185158,train2017,"(0, 0, 0.125, 0.125)",23194,False,0,0,0,0,1,0,0,0
23195,324521,train2017,"(0, 0, 0.125, 0.125)",23195,False,0,0,0,0,0,0,0,1
23196,234352,train2017,"(0, 0, 0.125, 0.125)",23196,False,0,0,1,0,0,0,0,0
23197,578375,train2017,"(0, 0, 0.125, 0.125)",23197,False,0,0,0,0,0,1,0,0
23198,62387,train2017,"(0, 0, 0.15625, 0.15625)",23198,False,0,0,1,0,0,0,0,0
23199,62389,train2017,"(0.1671875, 0.1671875, 0, 0)",23199,False,0,0,0,0,1,0,0,0
23200,62390,train2017,"(0, 0, 0.0, 0.0)",23200,False,0,1,0,0,0,0,0,0
23201,62399,train2017,"(0, 0.2265625, 0, 0)",23201,False,0,0,0,0,0,0,1,0
23202,272544,train2017,"(0, 0, 0.125, 0.125)",23202,False,0,0,0,0,0,0,1,0
23203,54452,train2017,"(0, 0, 0.1265625, 0.1265625)",23203,False,0,0,0,1,0,0,0,0
23204,490998,train2017,"(0, 0, 0.16640625, 0.16640625)",23204,False,1,0,0,0,0,0,0,0
23205,324553,train2017,"(0, 0.334375, 0, 0)",23205,False,0,0,1,0,0,0,0,0
23206,62410,train2017,"(0.25, 0.0, 0, 0)",23206,False,0,0,0,0,0,0,1,0
23207,62412,train2017,"(0, 0, 0.125, 0.125)",23207,False,0,0,0,0,0,1,0,0
23208,403619,train2017,"(0, 0, 0.1671875, 0.1671875)",23208,False,0,0,0,0,1,0,0,0
23209,324567,train2017,"(0, 0, 0.16640625, 0.16640625)",23209,False,0,0,0,0,0,0,1,0
23210,62426,train2017,"(0.125, 0.125, 0, 0)",23210,False,0,0,0,0,0,0,1,0
23211,62427,train2017,"(0, 0, 0.1671875, 0.1671875)",23211,False,1,0,0,0,0,0,0,0
23212,324580,train2017,"(0.125, 0.125, 0, 0)",23212,False,0,0,1,0,0,0,0,0
23213,62440,train2017,"(0, 0.25, 0, 0)",23213,False,1,0,0,0,0,0,0,0
23214,62442,train2017,"(0, 0, 0.125, 0.125)",23214,False,0,1,0,0,0,0,0,0
23215,324588,train2017,"(0, 0, 0.125, 0.125)",23215,False,0,0,0,0,0,0,1,0
23216,62446,train2017,"(0, 0, 0.125, 0.125)",23216,False,1,0,0,0,0,0,0,0
23217,324591,train2017,"(0, 0, 0.0, 0.3328125)",23217,False,0,0,1,0,0,0,0,0
23218,324595,train2017,"(0, 0.24375, 0, 0)",23218,False,0,0,0,0,1,0,0,0
23219,324598,train2017,"(0, 0.25, 0, 0)",23219,False,0,0,0,0,1,0,0,0
23220,62459,train2017,"(0, 0.246875, 0, 0)",23220,False,0,0,0,0,0,0,0,1
23221,230179,train2017,"(0, 0.2859375, 0, 0)",23221,False,1,0,0,0,0,0,0,0
23222,62464,train2017,"(0, 0, 0.125, 0.125)",23222,False,1,0,0,0,0,0,0,0
23223,324611,train2017,"(0, 0, 0.125, 0.125)",23223,False,0,0,0,0,0,0,1,0
23224,324616,train2017,"(0, 0, 0.1671875, 0.1671875)",23224,False,0,0,0,0,0,0,1,0
23225,62477,train2017,"(0, 0, 0.16640625, 0.16640625)",23225,False,0,0,0,0,0,0,0,1
23226,62481,train2017,"(0, 0, 0.16640625, 0.16640625)",23226,False,0,1,0,0,0,0,0,0
23227,324626,train2017,"(0, 0, 0.1328125, 0.1328125)",23227,False,0,0,0,0,0,0,1,0
23228,62483,train2017,"(0, 0.3359375, 0, 0)",23228,False,0,0,0,1,0,0,0,0
23229,62500,train2017,"(0.165625, 0.165625, 0, 0)",23229,False,1,0,0,0,0,0,0,0
23230,324645,train2017,"(0, 0, 0.1234375, 0.1234375)",23230,False,1,0,0,0,0,0,0,0
23231,324646,train2017,"(0, 0, 0.125, 0.125)",23231,False,0,0,0,0,0,1,0,0
23232,62510,train2017,"(0, 0, 0.125, 0.125)",23232,False,0,0,0,1,0,0,0,0
23233,62518,train2017,"(0, 0.33125, 0, 0)",23233,False,0,1,0,0,0,0,0,0
23234,359945,train2017,"(0.16640625, 0.16640625, 0, 0)",23234,False,0,0,0,0,0,0,1,0
23235,324669,train2017,"(0, 0, 0.125, 0.125)",23235,False,0,1,0,0,0,0,0,0
23236,324670,train2017,"(0, 0, 0.16640625, 0.16640625)",23236,False,1,0,0,0,0,0,0,0
23237,324682,train2017,"(0, 0, 0.0, 0.0)",23237,False,1,0,0,0,0,0,0,0
23238,62541,train2017,"(0, 0, 0.125, 0.125)",23238,False,0,1,0,0,0,0,0,0
23239,62543,train2017,"(0, 0.25, 0, 0)",23239,False,0,0,0,0,0,1,0,0
23240,324688,train2017,"(0, 0, 0.0, 0.0)",23240,False,1,0,0,0,0,0,0,0
23241,62547,train2017,"(0, 0, 0.125, 0.125)",23241,True,1,1,1,1,1,1,1,1
23242,324692,train2017,"(0, 0.25, 0, 0)",23242,False,0,0,0,0,1,0,0,0
23243,62549,train2017,"(0, 0, 0.16015625, 0.16015625)",23243,False,0,0,0,0,0,0,0,1
23244,62552,train2017,"(0, 0, 0.125, 0.125)",23244,False,1,0,0,0,0,0,0,0
23245,324697,train2017,"(0, 0, 0.16640625, 0.16640625)",23245,False,0,0,1,0,0,0,0,0
23246,324699,train2017,"(0, 0, 0.125, 0.125)",23246,False,0,0,0,0,0,0,1,0
23247,62558,train2017,"(0, 0.253125, 0, 0)",23247,False,0,0,0,0,0,1,0,0
23248,324709,train2017,"(0, 0, 0.334375, 0.0)",23248,False,1,0,0,0,0,0,0,0
23249,324713,train2017,"(0, 0, 0.125, 0.125)",23249,False,1,0,0,0,0,0,0,0
23250,150477,train2017,"(0, 0, 0.1671875, 0.1671875)",23250,False,0,0,0,0,1,0,0,0
23251,62574,train2017,"(0, 0, 0.125, 0.125)",23251,False,0,0,0,0,0,1,0,0
23252,62581,train2017,"(0, 0, 0.125, 0.125)",23252,False,0,1,0,0,0,0,0,0
23253,324730,train2017,"(0, 0, 0.125, 0.125)",23253,False,0,1,0,0,0,0,0,0
23254,62589,train2017,"(0, 0, 0.125, 0.125)",23254,False,0,0,0,0,0,0,0,1
23255,324754,train2017,"(0, 0, 0.14765625, 0.14765625)",23255,False,0,0,0,0,0,1,0,0
23256,37001,train2017,"(0, 0, 0.1515625, 0.1515625)",23256,False,0,0,1,0,0,0,0,0
23257,403652,train2017,"(0, 0, 0.125, 0.125)",23257,False,0,0,0,1,0,0,0,0
23258,62619,train2017,"(0, 0, 0.165625, 0.165625)",23258,False,0,0,0,1,0,0,0,0
23259,324764,train2017,"(0, 0, 0.1265625, 0.1265625)",23259,False,0,0,0,1,0,0,0,0
23260,324772,train2017,"(0, 0, 0.125, 0.125)",23260,False,1,0,0,0,0,0,0,0
23261,106834,train2017,"(0, 0, 0.125, 0.125)",23261,False,0,0,0,0,1,0,0,0
23262,54130,train2017,"(0, 0, 0.0, 0.0)",23262,False,0,0,0,0,0,0,0,1
23263,324785,train2017,"(0.0, 0.2765625, 0, 0)",23263,False,0,0,0,0,0,1,0,0
23264,324789,train2017,"(0, 0, 0.253125, 0.0)",23264,False,0,1,0,0,0,0,0,0
23265,62652,train2017,"(0, 0.06875, 0, 0)",23265,False,0,1,0,0,0,0,0,0
23266,62657,train2017,"(0, 0, 0.16640625, 0.16640625)",23266,False,0,0,0,0,0,0,0,1
23267,62662,train2017,"(0.16796875, 0.16796875, 0, 0)",23267,False,0,0,0,1,0,0,0,0
23268,62664,train2017,"(0, 0, 0.3328125, 0.0)",23268,False,0,0,0,0,0,0,1,0
23269,272588,train2017,"(0, 0, 0.16640625, 0.16640625)",23269,False,0,0,1,0,0,0,0,0
23270,324816,train2017,"(0, 0, 0.125, 0.125)",23270,False,0,0,1,0,0,0,0,0
23271,324817,train2017,"(0, 0, 0.041, 0.041)",23271,False,0,0,0,0,0,1,0,0
23272,324823,train2017,"(0, 0.334375, 0, 0)",23272,False,0,0,0,1,0,0,0,0
23273,185210,train2017,"(0, 0, 0.165625, 0.165625)",23273,False,0,0,0,1,0,0,0,0
23274,324832,train2017,"(0, 0, 0.06796875, 0.06796875)",23274,False,0,0,0,0,1,0,0,0
23275,62703,train2017,"(0, 0, 0.125, 0.125)",23275,False,0,0,0,1,0,0,0,0
23276,62706,train2017,"(0, 0, 0.1671875, 0.1671875)",23276,False,0,0,0,0,0,0,0,1
23277,62707,train2017,"(0, 0.25, 0, 0)",23277,False,0,0,0,0,0,0,1,0
23278,324852,train2017,"(0, 0, 0.165625, 0.165625)",23278,False,0,0,0,0,0,0,0,1
23279,324857,train2017,"(0, 0, 0.16640625, 0.16640625)",23279,False,0,0,1,0,0,0,0,0
23280,324866,train2017,"(0, 0, 0.3328125, 0.0)",23280,False,0,0,0,0,1,0,0,0
23281,324872,train2017,"(0, 0, 0.0, 0.325)",23281,False,0,1,0,0,0,0,0,0
23282,324882,train2017,"(0, 0, 0.16640625, 0.16640625)",23282,False,0,0,1,0,0,0,0,0
23283,62741,train2017,"(0, 0, 0.16640625, 0.16640625)",23283,False,0,0,0,1,0,0,0,0
23284,62743,train2017,"(0, 0, 0.125, 0.125)",23284,False,0,1,0,0,0,0,0,0
23285,62745,train2017,"(0, 0, 0.0234375, 0.0234375)",23285,False,0,0,0,0,0,0,0,1
23286,324894,train2017,"(0, 0, 0.165625, 0.165625)",23286,False,0,0,0,0,0,0,1,0
23287,62756,train2017,"(0, 0, 0.0, 0.25)",23287,False,0,0,0,0,0,0,1,0
23288,324901,train2017,"(0, 0, 0.0, 0.0)",23288,False,0,0,0,0,1,0,0,0
23289,324904,train2017,"(0, 0, 0.125, 0.125)",23289,False,0,1,0,0,0,0,0,0
23290,62763,train2017,"(0, 0, 0.1, 0.1)",23290,False,0,1,0,0,0,0,0,0
23291,324909,train2017,"(0, 0, 0.125, 0.125)",23291,False,0,0,0,1,0,0,0,0
23292,62766,train2017,"(0, 0, 0.15625, 0.15625)",23292,False,0,0,0,0,1,0,0,0
23293,324912,train2017,"(0, 0.3328125, 0, 0)",23293,False,0,0,0,0,0,0,1,0
23294,324914,train2017,"(0, 0, 0.3328125, 0.0)",23294,False,0,0,0,1,0,0,0,0
23295,324915,train2017,"(0, 0, 0.1671875, 0.1671875)",23295,False,1,0,0,0,0,0,0,0
23296,324923,train2017,"(0, 0, 0.16640625, 0.16640625)",23296,False,0,0,0,0,0,0,1,0
23297,324924,train2017,"(0, 0.25, 0, 0)",23297,False,0,1,0,0,0,0,0,0
23298,324936,train2017,"(0, 0, 0.25, 0.0)",23298,False,0,0,0,0,0,1,0,0
23299,491063,train2017,"(0.3328125, 0.0, 0, 0)",23299,False,0,0,0,0,0,0,1,0
23300,324940,train2017,"(0, 0, 0.125, 0.125)",23300,False,0,0,0,0,0,1,0,0
23301,228920,train2017,"(0, 0, 0.125, 0.125)",23301,False,0,0,0,0,1,0,0,0
23302,529409,train2017,"(0, 0, 0.125, 0.125)",23302,False,0,0,0,0,1,0,0,0
23303,324950,train2017,"(0.16484375, 0.16484375, 0, 0)",23303,False,0,0,0,1,0,0,0,0
23304,324952,train2017,"(0, 0, 0.125, 0.125)",23304,False,0,0,1,0,0,0,0,0
23305,62815,train2017,"(0, 0, 0.125, 0.125)",23305,False,0,0,1,0,0,0,0,0
23306,324962,train2017,"(0, 0, 0.12265625, 0.12265625)",23306,False,0,0,0,0,0,1,0,0
23307,62821,train2017,"(0, 0, 0.16640625, 0.16640625)",23307,False,0,1,0,0,0,0,0,0
23308,324969,train2017,"(0, 0, 0.16640625, 0.16640625)",23308,False,1,0,0,0,0,0,0,0
23309,185234,train2017,"(0, 0, 0.0, 0.0)",23309,False,0,0,0,1,0,0,0,0
23310,324979,train2017,"(0, 0, 0.12578125, 0.12578125)",23310,False,0,1,0,0,0,0,0,0
23311,62839,train2017,"(0, 0.334375, 0, 0)",23311,False,1,0,0,0,0,0,0,0
23312,62844,train2017,"(0, 0, 0.121875, 0.121875)",23312,False,0,0,1,0,0,0,0,0
23313,324989,train2017,"(0.1265625, 0.1265625, 0, 0)",23313,False,0,0,0,1,0,0,0,0
23314,62850,train2017,"(0.1234375, 0.1234375, 0, 0)",23314,False,1,0,0,0,0,0,0,0
23315,62858,train2017,"(0, 0.25, 0, 0)",23315,False,0,0,0,0,0,1,0,0
23316,97858,train2017,"(0, 0.321875, 0, 0)",23316,False,0,1,0,0,0,0,0,0
23317,325008,train2017,"(0, 0, 0.16796875, 0.16796875)",23317,False,0,0,0,1,0,0,0,0
23318,62865,train2017,"(0.1671875, 0.1671875, 0, 0)",23318,False,0,0,0,1,0,0,0,0
23319,325015,train2017,"(0, 0, 0.125, 0.125)",23319,False,1,0,0,0,0,0,0,0
23320,62872,train2017,"(0, 0.33125, 0, 0)",23320,False,1,0,0,0,0,0,0,0
23321,62877,train2017,"(0, 0.2859375, 0, 0)",23321,False,0,0,0,0,0,0,0,1
23322,62880,train2017,"(0, 0, 0.16640625, 0.16640625)",23322,False,0,0,0,0,1,0,0,0
23323,325027,train2017,"(0, 0, 0.16640625, 0.16640625)",23323,False,0,0,0,0,0,0,0,1
23324,62889,train2017,"(0, 0, 0.125, 0.125)",23324,False,0,0,0,0,0,1,0,0
23325,62893,train2017,"(0, 0, 0.125, 0.125)",23325,False,0,0,0,0,0,0,0,1
23326,325043,train2017,"(0, 0, 0.16640625, 0.16640625)",23326,False,1,0,0,0,0,0,0,0
23327,62915,train2017,"(0, 0, 0.0, 0.0)",23327,False,0,0,0,0,0,0,1,0
23328,325063,train2017,"(0, 0, 0.14453125, 0.14453125)",23328,False,0,0,0,0,1,0,0,0
23329,325065,train2017,"(0, 0, 0.16640625, 0.16640625)",23329,False,0,0,0,0,0,0,0,1
23330,62923,train2017,"(0, 0, 0.13203125, 0.13203125)",23330,False,0,0,0,0,1,0,0,0
23331,54178,train2017,"(0, 0, 0.12421875, 0.12421875)",23331,False,0,0,0,0,0,1,0,0
23332,62927,train2017,"(0, 0, 0.0, 0.0)",23332,False,0,0,1,0,0,0,0,0
23333,578467,train2017,"(0, 0, 0.125, 0.125)",23333,False,0,0,0,0,0,1,0,0
23334,325078,train2017,"(0.1671875, 0.1671875, 0, 0)",23334,False,0,0,0,0,0,0,1,0
23335,62941,train2017,"(0, 0, 0.16640625, 0.16640625)",23335,False,0,0,0,0,0,1,0,0
23336,62942,train2017,"(0, 0, 0.25, 0.0)",23336,False,0,0,0,0,0,0,0,1
23337,62943,train2017,"(0, 0, 0.16796875, 0.16796875)",23337,False,0,0,0,0,0,0,1,0
23338,325095,train2017,"(0, 0, 0.125, 0.125)",23338,False,0,1,0,0,0,0,0,0
23339,62957,train2017,"(0.071875, 0.071875, 0, 0)",23339,False,0,0,0,0,0,1,0,0
23340,325102,train2017,"(0, 0, 0.125, 0.125)",23340,False,0,0,0,0,0,0,1,0
23341,141566,train2017,"(0, 0.25, 0, 0)",23341,False,0,0,0,1,0,0,0,0
23342,325115,train2017,"(0, 0, 0.1671875, 0.1671875)",23342,False,0,0,1,0,0,0,0,0
23343,62985,train2017,"(0, 0.3328125, 0, 0)",23343,False,0,0,0,1,0,0,0,0
23344,325132,train2017,"(0, 0, 0.16796875, 0.16796875)",23344,False,0,0,1,0,0,0,0,0
23345,325145,train2017,"(0.125, 0.125, 0, 0)",23345,False,0,0,0,0,0,0,0,1
23346,325147,train2017,"(0.1078125, 0.1078125, 0, 0)",23346,False,0,0,0,0,1,0,0,0
23347,325152,train2017,"(0.1625, 0.1625, 0, 0)",23347,False,0,0,1,0,0,0,0,0
23348,54192,train2017,"(0, 0, 0.1671875, 0.1671875)",23348,False,0,0,0,0,0,1,0,0
23349,325154,train2017,"(0, 0, 0.06953125, 0.06953125)",23349,False,0,1,0,0,0,0,0,0
23350,325157,train2017,"(0, 0, 0.1671875, 0.1671875)",23350,False,0,0,0,0,0,1,0,0
23351,63017,train2017,"(0, 0, 0.125, 0.125)",23351,False,1,0,0,0,0,0,0,0
23352,534791,train2017,"(0, 0, 0.13046875, 0.13046875)",23352,False,0,0,1,0,0,0,0,0
23353,63036,train2017,"(0, 0, 0.153125, 0.153125)",23353,False,0,0,1,0,0,0,0,0
23354,63043,train2017,"(0, 0, 0.125, 0.125)",23354,False,0,0,0,0,1,0,0,0
23355,63049,train2017,"(0, 0, 0.12421875, 0.12421875)",23355,False,0,0,0,0,0,1,0,0
23356,63050,train2017,"(0, 0, 0.125, 0.125)",23356,False,0,0,1,0,0,0,0,0
23357,325198,train2017,"(0.1265625, 0.1265625, 0, 0)",23357,False,0,0,0,1,0,0,0,0
23358,325211,train2017,"(0.13046875, 0.13046875, 0, 0)",23358,False,1,0,0,0,0,0,0,0
23359,325215,train2017,"(0, 0, 0.16640625, 0.16640625)",23359,False,0,1,0,0,0,0,0,0
23360,325220,train2017,"(0, 0, 0.16640625, 0.16640625)",23360,False,1,0,0,0,0,0,0,0
23361,63079,train2017,"(0.0, 0.3359375, 0, 0)",23361,False,0,0,0,1,0,0,0,0
23362,63081,train2017,"(0, 0, 0.125, 0.125)",23362,False,0,1,0,0,0,0,0,0
23363,97895,train2017,"(0, 0.004132231404958678, 0, 0)",23363,False,0,0,0,0,0,1,0,0
23364,63084,train2017,"(0, 0, 0.0, 0.0)",23364,False,0,0,0,0,0,1,0,0
23365,54205,train2017,"(0, 0, 0.125, 0.125)",23365,False,0,0,0,0,0,0,1,0
23366,325236,train2017,"(0, 0, 0.1, 0.1)",23366,False,0,0,0,0,0,0,0,1
23367,325243,train2017,"(0, 0, 0.16640625, 0.16640625)",23367,False,0,0,1,0,0,0,0,0
23368,63104,train2017,"(0, 0, 0.0, 0.0)",23368,False,0,0,0,0,1,0,0,0
23369,63115,train2017,"(0, 0, 0.12265625, 0.12265625)",23369,False,0,0,1,0,0,0,0,0
23370,325261,train2017,"(0, 0.3328125, 0, 0)",23370,False,0,0,0,0,0,0,1,0
23371,325265,train2017,"(0, 0, 0.125, 0.125)",23371,False,0,1,0,0,0,0,0,0
23372,491118,train2017,"(0, 0, 0.125, 0.125)",23372,False,0,0,1,0,0,0,0,0
23373,325279,train2017,"(0, 0, 0.16640625, 0.16640625)",23373,False,0,0,0,0,1,0,0,0
23374,63140,train2017,"(0, 0, 0.1671875, 0.1671875)",23374,False,0,0,0,0,1,0,0,0
23375,325287,train2017,"(0, 0, 0.125, 0.125)",23375,False,1,0,0,0,0,0,0,0
23376,325294,train2017,"(0, 0, 0.125, 0.125)",23376,False,0,0,1,0,0,0,0,0
23377,325298,train2017,"(0, 0, 0.125, 0.125)",23377,False,0,0,0,1,0,0,0,0
23378,272670,train2017,"(0, 0, 0.125, 0.125)",23378,False,0,0,0,0,0,0,0,1
23379,63163,train2017,"(0, 0, 0.1125, 0.1125)",23379,False,0,0,0,0,0,0,1,0
23380,63171,train2017,"(0, 0, 0.16796875, 0.16796875)",23380,False,0,0,0,0,1,0,0,0
23381,272673,train2017,"(0.1671875, 0.1671875, 0, 0)",23381,False,1,0,0,0,0,0,0,0
23382,63182,train2017,"(0, 0, 0.1671875, 0.1671875)",23382,False,0,0,1,0,0,0,0,0
23383,325327,train2017,"(0, 0.25, 0, 0)",23383,False,0,0,0,0,0,0,0,1
23384,325328,train2017,"(0, 0, 0.0125, 0.0125)",23384,False,0,1,0,0,0,0,0,0
23385,325331,train2017,"(0, 0, 0.1671875, 0.1671875)",23385,False,0,0,0,0,0,1,0,0
23386,325332,train2017,"(0, 0, 0.25, 0.0)",23386,False,0,0,0,0,1,0,0,0
23387,325346,train2017,"(0, 0, 0.125, 0.125)",23387,False,0,0,0,0,0,0,0,1
23388,272678,train2017,"(0, 0, 0.125, 0.125)",23388,False,0,0,0,0,0,0,0,1
23389,63206,train2017,"(0, 0, 0.16640625, 0.16640625)",23389,False,0,1,0,0,0,0,0,0
23390,325351,train2017,"(0, 0, 0.16640625, 0.16640625)",23390,False,0,0,0,0,1,0,0,0
23391,63214,train2017,"(0, 0, 0.1671875, 0.1671875)",23391,False,0,0,0,0,1,0,0,0
23392,325366,train2017,"(0, 0, 0.16640625, 0.16640625)",23392,False,1,0,0,0,0,0,0,0
23393,325371,train2017,"(0, 0.25, 0, 0)",23393,False,0,0,1,0,0,0,0,0
23394,63230,train2017,"(0, 0, 0.125, 0.125)",23394,False,0,0,0,0,1,0,0,0
23395,63231,train2017,"(0, 0, 0.16640625, 0.16640625)",23395,False,0,0,0,1,0,0,0,0
23396,325380,train2017,"(0, 0, 0.1671875, 0.1671875)",23396,False,0,1,0,0,0,0,0,0
23397,63240,train2017,"(0, 0.059375, 0, 0)",23397,False,0,0,0,0,0,0,1,0
23398,325390,train2017,"(0, 0, 0.125, 0.125)",23398,False,0,0,0,0,0,0,1,0
23399,2106,train2017,"(0.165625, 0.165625, 0, 0)",23399,False,0,1,0,0,0,0,0,0
23400,63252,train2017,"(0, 0, 0.0, 0.0)",23400,False,0,0,0,0,0,0,0,1
23401,447449,train2017,"(0, 0, 0.125, 0.125)",23401,False,1,0,0,0,0,0,0,0
23402,325410,train2017,"(0.16484375, 0.16484375, 0, 0)",23402,False,0,0,0,0,0,1,0,0
23403,63270,train2017,"(0, 0, 0.165625, 0.165625)",23403,False,0,0,0,0,0,0,0,1
23404,325416,train2017,"(0, 0.25, 0, 0)",23404,False,0,0,0,0,0,1,0,0
23405,63275,train2017,"(0, 0, 0.125, 0.125)",23405,False,0,0,1,0,0,0,0,0
23406,325423,train2017,"(0, 0, 0.125, 0.125)",23406,False,0,0,0,0,0,1,0,0
23407,63290,train2017,"(0, 0, 0.16640625, 0.16640625)",23407,False,0,0,0,0,0,0,1,0
23408,325441,train2017,"(0, 0, 0.1265625, 0.1265625)",23408,False,0,0,1,0,0,0,0,0
23409,63309,train2017,"(0, 0, 0.125, 0.125)",23409,False,0,0,0,1,0,0,0,0
23410,63320,train2017,"(0, 0, 0.12421875, 0.12421875)",23410,False,0,1,0,0,0,0,0,0
23411,63325,train2017,"(0, 0, 0.16640625, 0.16640625)",23411,False,0,1,0,0,0,0,0,0
23412,325470,train2017,"(0.16640625, 0.16640625, 0, 0)",23412,False,0,0,0,1,0,0,0,0
23413,63328,train2017,"(0, 0, 0.125, 0.125)",23413,False,0,1,0,0,0,0,0,0
23414,325473,train2017,"(0, 0.3359375, 0, 0)",23414,False,1,0,0,0,0,0,0,0
23415,325475,train2017,"(0, 0, 0.16640625, 0.16640625)",23415,False,1,0,0,0,0,0,0,0
23416,63334,train2017,"(0, 0, 0.1609375, 0.1609375)",23416,False,1,0,0,0,0,0,0,0
23417,491154,train2017,"(0, 0, 0.1671875, 0.1671875)",23417,False,0,0,0,0,0,0,1,0
23418,325486,train2017,"(0, 0, 0.16796875, 0.16796875)",23418,False,0,1,0,0,0,0,0,0
23419,325487,train2017,"(0, 0, 0.125, 0.125)",23419,False,0,0,0,0,0,0,1,0
23420,63345,train2017,"(0, 0, 0.16640625, 0.16640625)",23420,False,0,1,0,0,0,0,0,0
23421,325494,train2017,"(0, 0, 0.125, 0.125)",23421,False,0,0,0,0,0,0,1,0
23422,325495,train2017,"(0, 0.253125, 0, 0)",23422,False,0,0,0,0,0,1,0,0
23423,63355,train2017,"(0, 0, 0.0, 0.0)",23423,False,0,0,0,0,0,1,0,0
